event_id,timestamp,user,host,files_touched_per_min,new_country,process_chain,cpu_percent,process_chain_length,process_chain_depth,hour_of_day,is_off_hours,label,attack_type
evt_07479,2026-08-23T02:17:41,user_013,ws-13,19.0,0,explorer.exe>cmd.exe>powershell.exe,13.03,3,2,2,1,0,normal
evt_07480,2026-08-23T02:20:16,user_008,ws-08,15.0,0,explorer.exe>teams.exe,8.21,2,1,2,1,0,normal
evt_07481,2026-08-23T02:28:49,user_033,ws-03,17.0,0,explorer.exe>code.exe>python.exe,25.1,3,2,2,1,0,normal
evt_07482,2026-08-23T02:43:57,user_051,ws-21,22.0,0,explorer.exe>teams.exe,22.17,2,1,2,1,0,normal
evt_07483,2026-08-23T02:54:13,user_004,ws-04,12.0,0,explorer.exe>teams.exe,9.7,2,1,2,1,0,normal
evt_07484,2026-08-23T03:13:02,user_008,ws-08,22.0,0,explorer.exe>winword.exe,17.28,2,1,3,1,0,normal
evt_07485,2026-08-23T03:15:19,user_041,ws-11,11.0,0,explorer.exe>outlook.exe,8.84,2,1,3,1,0,normal
evt_07486,2026-08-23T03:54:06,user_026,ws-25,707.0,0,explorer.exe>invoice.exe,66.23,2,1,3,1,1,ransomware
evt_07487,2026-08-23T03:57:50,user_016,ws-16,19.0,0,explorer.exe>chrome.exe,28.13,2,1,3,1,0,normal
evt_07488,2026-08-23T03:59:04,user_009,ws-09,7.0,0,explorer.exe>teams.exe,25.74,2,1,3,1,0,normal
evt_07489,2026-08-23T04:00:33,user_028,ws-28,13.0,0,explorer.exe>chrome.exe,20.52,2,1,4,1,0,normal
evt_07490,2026-08-23T04:23:55,user_035,srv-09,17.0,0,explorer.exe>outlook.exe,12.26,2,1,4,1,0,normal
evt_07491,2026-08-23T05:08:04,user_013,ws-13,17.0,0,explorer.exe>code.exe>python.exe,16.07,3,2,5,1,0,normal
evt_07492,2026-08-23T05:09:09,user_028,ws-28,8.0,1,explorer.exe>winword.exe,32.19,2,1,5,1,1,impossible_travel
evt_07493,2026-08-23T05:14:42,user_051,ws-21,21.0,0,explorer.exe>chrome.exe,17.94,2,1,5,1,0,normal
evt_07494,2026-08-23T05:49:36,user_025,srv-08,16.0,0,explorer.exe>excel.exe,6.95,2,1,5,1,0,normal
evt_07495,2026-08-23T06:48:07,user_051,ws-21,18.0,0,explorer.exe>teams.exe,20.34,2,1,6,1,0,normal
evt_07496,2026-08-23T08:12:49,user_033,ws-03,17.0,0,explorer.exe>teams.exe,16.45,2,1,8,1,0,normal
evt_07497,2026-08-23T08:35:41,user_019,ws-19,14.0,0,services.exe>svchost.exe,1.0,2,1,8,1,0,normal
evt_07498,2026-08-23T08:57:26,user_053,ws-23,23.0,0,explorer.exe>outlook.exe,28.53,2,1,8,1,0,normal
evt_07499,2026-08-23T09:14:46,user_017,ws-17,16.0,0,explorer.exe>teams.exe,27.89,2,1,9,1,0,normal
evt_07500,2026-08-23T09:30:57,user_051,ws-21,20.0,0,explorer.exe>outlook.exe,11.43,2,1,9,1,0,normal
evt_07501,2026-08-23T10:09:37,user_041,ws-11,7.0,0,explorer.exe>code.exe>node.exe,29.11,3,2,10,1,0,normal
evt_07502,2026-08-23T10:26:29,user_017,ws-17,6.0,0,explorer.exe>chrome.exe,17.25,2,1,10,1,0,normal
evt_07503,2026-08-23T10:29:48,user_004,ws-04,7.0,0,explorer.exe>teams.exe,30.32,2,1,10,1,0,normal
evt_07504,2026-08-23T10:38:17,user_037,ws-07,13.0,0,explorer.exe>excel.exe,24.03,2,1,10,1,0,normal
evt_07505,2026-08-23T10:38:30,user_041,srv-02,9.0,0,explorer.exe>cmd.exe>python.exe,17.39,3,2,10,1,0,normal
evt_07506,2026-08-23T10:43:04,user_053,ws-23,25.0,0,explorer.exe>winword.exe,31.88,2,1,10,1,0,normal
evt_07507,2026-08-23T10:56:46,user_053,srv-04,28.0,0,explorer.exe>chrome.exe,34.17,2,1,10,1,0,normal
evt_07508,2026-08-23T11:24:34,user_023,ws-20,18.0,0,explorer.exe>teams.exe,8.85,2,1,11,1,0,normal
evt_07509,2026-08-23T11:43:04,user_002,ws-02,31.0,0,explorer.exe>code.exe>node.exe,27.52,3,2,11,1,0,normal
evt_07510,2026-08-23T11:54:06,user_042,ws-12,11.0,0,explorer.exe>code.exe>node.exe,21.55,3,2,11,1,0,normal
evt_07511,2026-08-23T12:00:52,user_009,ws-09,8.0,0,explorer.exe>excel.exe,15.28,2,1,12,1,0,normal
evt_07512,2026-08-23T12:09:45,user_010,srv-01,26.0,0,explorer.exe>winword.exe,30.96,2,1,12,1,0,normal
evt_07513,2026-08-23T12:50:33,user_054,ws-24,5.0,0,explorer.exe>code.exe>node.exe,31.84,3,2,12,1,0,normal
evt_07514,2026-08-23T13:11:47,user_001,ws-01,24.0,0,explorer.exe>winword.exe,12.56,2,1,13,1,0,normal
evt_07515,2026-08-23T13:21:19,user_032,ws-02,19.0,0,explorer.exe>teams.exe,23.74,2,1,13,1,0,normal
evt_07516,2026-08-23T13:25:26,user_033,ws-03,20.0,0,explorer.exe>winword.exe,20.65,2,1,13,1,0,normal
evt_07517,2026-08-23T13:34:35,user_040,ws-10,19.0,0,services.exe>svchost.exe,32.27,2,1,13,1,0,normal
evt_07518,2026-08-23T13:38:28,user_015,ws-15,18.0,0,explorer.exe>excel.exe,25.35,2,1,13,1,0,normal
evt_07519,2026-08-23T13:38:46,user_010,ws-10,15.0,0,explorer.exe>chrome.exe,42.04,2,1,13,1,0,normal
evt_07520,2026-08-23T13:41:46,user_048,ws-18,13.0,0,explorer.exe>code.exe>node.exe,10.7,3,2,13,1,0,normal
evt_07521,2026-08-23T13:43:01,user_048,ws-18,18.0,0,explorer.exe>outlook.exe,22.81,2,1,13,1,0,normal
evt_07522,2026-08-23T13:48:53,user_041,ws-11,7.0,0,explorer.exe>winword.exe,11.09,2,1,13,1,0,normal
evt_07523,2026-08-23T13:55:03,user_052,ws-22,8.0,0,explorer.exe>winword.exe,22.51,2,1,13,1,0,normal
evt_07524,2026-08-23T14:01:09,user_047,ws-17,8.0,0,explorer.exe>outlook.exe,40.46,2,1,14,1,0,normal
evt_07525,2026-08-23T14:14:33,user_013,srv-08,16.0,0,explorer.exe>winword.exe,14.96,2,1,14,1,0,normal
evt_07526,2026-08-23T14:23:26,user_027,ws-22,9.0,0,explorer.exe>outlook.exe,31.76,2,1,14,1,0,normal
evt_07527,2026-08-23T14:52:36,user_036,ws-26,14.0,0,explorer.exe>chrome.exe,14.53,2,1,14,1,0,normal
evt_07528,2026-08-23T14:59:20,user_060,ws-30,11.0,0,explorer.exe>winword.exe,12.38,2,1,14,1,0,normal
evt_07529,2026-08-23T15:45:01,user_041,ws-11,8.0,0,services.exe>svchost.exe,8.7,2,1,15,1,0,normal
evt_07530,2026-08-23T15:56:32,user_008,ws-08,14.0,0,explorer.exe>chrome.exe,12.4,2,1,15,1,0,normal
evt_07531,2026-08-23T16:20:54,user_009,ws-09,12.0,0,explorer.exe>cmd.exe>python.exe,20.07,3,2,16,1,0,normal
evt_07532,2026-08-23T16:28:05,user_033,ws-03,18.0,0,explorer.exe>code.exe>node.exe,11.2,3,2,16,1,0,normal
evt_07533,2026-08-23T16:39:34,user_026,ws-26,21.0,0,services.exe>svchost.exe,30.1,2,1,16,1,0,normal
evt_07534,2026-08-23T16:49:54,user_009,ws-09,10.0,0,explorer.exe>chrome.exe,9.88,2,1,16,1,0,normal
evt_07535,2026-08-23T17:20:07,user_023,ws-23,30.0,0,explorer.exe>chrome.exe,20.47,2,1,17,1,0,normal
evt_07536,2026-08-23T17:58:11,user_051,srv-08,18.0,0,explorer.exe>cmd.exe>python.exe,35.8,3,2,17,1,0,normal
evt_07537,2026-08-23T18:30:01,user_004,srv-05,7.0,0,explorer.exe>cmd.exe>python.exe,19.4,3,2,18,1,0,normal
evt_07538,2026-08-23T19:00:24,user_022,ws-22,4.0,0,explorer.exe>excel.exe,16.45,2,1,19,1,0,normal
evt_07539,2026-08-23T19:29:37,user_039,ws-09,1.0,1,services.exe>svchost.exe,22.85,2,1,19,1,1,impossible_travel
evt_07540,2026-08-23T22:03:09,user_010,ws-10,23.0,0,explorer.exe>outlook.exe,37.08,2,1,22,1,0,normal
evt_07541,2026-08-23T22:26:31,user_030,ws-30,1227.0,0,explorer.exe>invoice.exe,78.94,2,1,22,1,1,ransomware
evt_07542,2026-08-23T22:38:39,user_059,ws-29,2924.0,0,explorer.exe>cmd.exe>locker.exe,63.75,3,2,22,1,1,ransomware
evt_07543,2026-08-23T23:01:03,user_008,ws-08,7.0,0,explorer.exe>cmd.exe>powershell.exe,14.88,3,2,23,1,0,normal
evt_07544,2026-08-23T23:19:24,user_055,ws-25,1.0,0,explorer.exe>winword.exe,16.33,2,1,23,1,0,normal
evt_07545,2026-08-23T23:24:32,user_022,ws-22,4.0,0,explorer.exe>chrome.exe,15.29,2,1,23,1,0,normal
evt_07546,2026-08-23T23:44:56,user_014,ws-14,6.0,1,explorer.exe>teams.exe,34.75,2,1,23,1,1,impossible_travel
evt_07547,2026-08-23T23:56:19,user_049,ws-19,16.0,0,explorer.exe>cmd.exe>python.exe,19.95,3,2,23,1,0,normal
evt_07548,2026-08-23T23:57:24,user_060,ws-30,12.0,0,explorer.exe>teams.exe,27.64,2,1,23,1,0,normal
evt_07549,2026-08-24T00:21:19,user_036,ws-06,302.0,0,explorer.exe>updater.exe,98.61,2,1,0,1,1,ransomware
evt_07550,2026-08-24T00:53:24,user_027,srv-05,12.0,0,services.exe>svchost.exe,18.95,2,1,0,1,0,normal
evt_07551,2026-08-24T00:56:50,user_025,ws-25,28.0,1,explorer.exe>chrome.exe,11.11,2,1,0,1,0,normal
evt_07552,2026-08-24T01:05:47,user_027,srv-05,14.0,0,explorer.exe>winword.exe,30.41,2,1,1,1,0,normal
evt_07553,2026-08-24T01:15:14,user_041,ws-11,9.0,0,explorer.exe>teams.exe,9.49,2,1,1,1,0,normal
evt_07554,2026-08-24T01:41:54,user_013,ws-13,10.0,0,explorer.exe>teams.exe,6.96,2,1,1,1,0,normal
evt_07555,2026-08-24T02:13:53,user_027,ws-27,21.0,1,explorer.exe>winword.exe,31.63,2,1,2,1,1,impossible_travel
evt_07556,2026-08-24T02:27:16,user_059,ws-29,533.0,0,services.exe>svchost.exe>enc.exe,62.16,3,2,2,1,1,ransomware
evt_07557,2026-08-24T02:37:49,user_049,ws-19,17.0,0,explorer.exe>winword.exe,42.26,2,1,2,1,0,normal
evt_07558,2026-08-24T02:58:45,user_017,ws-17,1197.0,0,services.exe>svchost.exe>enc.exe,86.49,3,2,2,1,1,ransomware
evt_07559,2026-08-24T03:16:15,user_033,ws-03,18.0,0,explorer.exe>chrome.exe,15.31,2,1,3,1,0,normal
evt_07560,2026-08-24T03:24:11,user_040,ws-10,2118.0,0,services.exe>svchost.exe>enc.exe,84.68,3,2,3,1,1,ransomware
evt_07561,2026-08-24T03:39:57,user_023,ws-23,19.0,0,explorer.exe>code.exe>python.exe,28.48,3,2,3,1,0,normal
evt_07562,2026-08-24T03:43:40,user_032,srv-03,6.0,0,explorer.exe>code.exe>git.exe>ssh.exe,23.88,4,3,3,1,0,normal
evt_07563,2026-08-24T03:55:59,user_051,ws-21,17.0,0,explorer.exe>excel.exe,18.89,2,1,3,1,0,normal
evt_07564,2026-08-24T03:59:16,user_051,srv-08,14.0,0,explorer.exe>chrome.exe,18.66,2,1,3,1,0,normal
evt_07565,2026-08-24T04:02:20,user_027,srv-05,22.0,0,explorer.exe>outlook.exe,29.3,2,1,4,1,0,normal
evt_07566,2026-08-24T04:12:22,user_051,srv-08,16.0,0,explorer.exe>chrome.exe,18.89,2,1,4,1,0,normal
evt_07567,2026-08-24T04:18:51,user_055,ws-25,4.0,0,explorer.exe>outlook.exe,29.83,2,1,4,1,0,normal
evt_07568,2026-08-24T04:21:51,user_051,ws-21,18.0,0,explorer.exe>code.exe>python.exe,16.92,3,2,4,1,0,normal
evt_07569,2026-08-24T04:33:13,user_038,ws-08,6.0,0,explorer.exe>code.exe>git.exe>ssh.exe,7.9,4,3,4,1,0,normal
evt_07570,2026-08-24T04:46:51,user_010,ws-10,19.0,0,explorer.exe>cmd.exe>powershell.exe,30.04,3,2,4,1,0,normal
evt_07571,2026-08-24T04:51:48,user_013,ws-13,267.0,0,explorer.exe>invoice.exe,82.33,2,1,4,1,1,ransomware
evt_07572,2026-08-24T05:01:08,user_030,ws-30,6.0,0,explorer.exe>chrome.exe,25.06,2,1,5,1,0,normal
evt_07573,2026-08-24T05:10:32,user_053,srv-04,13.0,0,explorer.exe>code.exe>python.exe,27.29,3,2,5,1,0,normal
evt_07574,2026-08-24T05:23:00,user_028,ws-28,21.0,1,explorer.exe>winword.exe,25.58,2,1,5,1,1,impossible_travel
evt_07575,2026-08-24T05:28:40,user_004,ws-04,12.0,0,explorer.exe>code.exe>python.exe,27.46,3,2,5,1,0,normal
evt_07576,2026-08-24T05:30:08,user_034,ws-04,10.0,0,explorer.exe>code.exe>node.exe,28.71,3,2,5,1,0,normal
evt_07577,2026-08-24T05:41:40,user_017,ws-17,16.0,0,explorer.exe>excel.exe,30.13,2,1,5,1,0,normal
evt_07578,2026-08-24T05:48:37,user_060,ws-30,8.0,0,explorer.exe>cmd.exe>powershell.exe,19.27,3,2,5,1,0,normal
evt_07579,2026-08-24T05:51:08,user_053,ws-23,16.0,0,explorer.exe>teams.exe,33.02,2,1,5,1,0,normal
evt_07580,2026-08-24T05:59:35,user_013,ws-13,19.0,0,explorer.exe>code.exe>python.exe,4.82,3,2,5,1,0,normal
evt_07581,2026-08-24T06:06:45,user_020,ws-20,8.0,0,services.exe>svchost.exe,36.2,2,1,6,1,0,normal
evt_07582,2026-08-24T06:06:49,user_060,ws-30,12.0,0,explorer.exe>outlook.exe,9.44,2,1,6,1,0,normal
evt_07583,2026-08-24T06:07:18,user_017,ws-17,8.0,0,explorer.exe>chrome.exe,20.73,2,1,6,1,0,normal
evt_07584,2026-08-24T06:12:32,user_053,ws-23,19.0,0,explorer.exe>chrome.exe,31.94,2,1,6,1,0,normal
evt_07585,2026-08-24T06:15:01,user_022,ws-28,2.0,0,services.exe>svchost.exe,14.39,2,1,6,1,0,normal
evt_07586,2026-08-24T06:17:45,user_010,ws-10,15.0,0,explorer.exe>teams.exe,30.49,2,1,6,1,0,normal
evt_07587,2026-08-24T06:19:47,user_008,ws-08,13.0,0,explorer.exe>chrome.exe,15.49,2,1,6,1,0,normal
evt_07588,2026-08-24T06:36:23,user_059,ws-29,7.0,0,explorer.exe>code.exe>python.exe,23.44,3,2,6,1,0,normal
evt_07589,2026-08-24T06:44:49,user_037,ws-07,21.0,0,explorer.exe>chrome.exe,20.74,2,1,6,1,0,normal
evt_07590,2026-08-24T06:49:00,user_053,ws-23,20.0,0,explorer.exe>winword.exe,48.55,2,1,6,1,0,normal
evt_07591,2026-08-24T06:54:50,user_041,ws-11,5.0,0,explorer.exe>teams.exe,10.94,2,1,6,1,0,normal
evt_07592,2026-08-24T06:59:11,user_041,ws-11,6.0,0,explorer.exe>excel.exe,11.65,2,1,6,1,0,normal
evt_07593,2026-08-24T07:01:28,user_059,ws-29,1283.0,0,explorer.exe>cmd.exe>locker.exe,59.66,3,2,7,0,1,ransomware
evt_07594,2026-08-24T07:05:19,user_055,ws-25,3.0,0,explorer.exe>code.exe>python.exe,21.09,3,2,7,0,0,normal
evt_07595,2026-08-24T07:12:36,user_041,ws-11,3.0,0,services.exe>svchost.exe,26.04,2,1,7,0,0,normal
evt_07596,2026-08-24T07:20:22,user_041,srv-02,4.0,0,explorer.exe>code.exe>node.exe,26.97,3,2,7,0,0,normal
evt_07597,2026-08-24T07:21:52,user_048,ws-18,16.0,0,explorer.exe>outlook.exe,29.56,2,1,7,0,0,normal
evt_07598,2026-08-24T07:27:25,user_053,srv-04,20.0,0,explorer.exe>winword.exe,20.87,2,1,7,0,0,normal
evt_07599,2026-08-24T07:47:07,user_022,ws-22,2.0,0,explorer.exe>cmd.exe>python.exe,24.96,3,2,7,0,0,normal
evt_07600,2026-08-24T07:49:09,user_048,ws-18,16.0,0,explorer.exe>code.exe>python.exe,24.64,3,2,7,0,0,normal
evt_07601,2026-08-24T07:51:19,user_048,ws-18,14.0,0,explorer.exe>code.exe>python.exe,16.91,3,2,7,0,0,normal
evt_07602,2026-08-24T07:55:48,user_034,ws-04,20.0,0,explorer.exe>code.exe>node.exe,26.87,3,2,7,0,0,normal
evt_07603,2026-08-24T08:07:25,user_040,ws-10,1346.0,0,explorer.exe>invoice.exe,95.5,2,1,8,0,1,ransomware
evt_07604,2026-08-24T08:07:43,user_020,ws-20,7.0,0,explorer.exe>teams.exe,39.68,2,1,8,0,0,normal
evt_07605,2026-08-24T08:11:38,user_053,ws-14,18.0,0,explorer.exe>chrome.exe,26.35,2,1,8,0,0,normal
evt_07606,2026-08-24T08:14:01,user_035,ws-03,14.0,0,services.exe>svchost.exe,15.82,2,1,8,0,0,normal
evt_07607,2026-08-24T08:16:12,user_041,ws-11,7.0,0,explorer.exe>code.exe>python.exe,10.71,3,2,8,0,0,normal
evt_07608,2026-08-24T08:17:54,user_032,ws-02,8.0,0,explorer.exe>outlook.exe,27.06,2,1,8,0,0,normal
evt_07609,2026-08-24T08:18:04,user_053,ws-23,18.0,0,explorer.exe>winword.exe,34.44,2,1,8,0,0,normal
evt_07610,2026-08-24T08:18:53,user_037,ws-19,13.0,0,explorer.exe>outlook.exe,3.36,2,1,8,0,0,normal
evt_07611,2026-08-24T08:20:33,user_058,srv-02,14.0,0,explorer.exe>outlook.exe,13.72,2,1,8,0,0,normal
evt_07612,2026-08-24T08:22:36,user_028,ws-28,13.0,0,explorer.exe>winword.exe,29.19,2,1,8,0,0,normal
evt_07613,2026-08-24T08:28:31,user_022,ws-22,5.0,0,explorer.exe>cmd.exe>python.exe,14.99,3,2,8,0,0,normal
evt_07614,2026-08-24T08:31:32,user_009,ws-09,10.0,0,explorer.exe>code.exe>node.exe,22.72,3,2,8,0,0,normal
evt_07615,2026-08-24T08:33:07,user_010,ws-10,13.0,0,explorer.exe>excel.exe,26.15,2,1,8,0,0,normal
evt_07616,2026-08-24T08:34:47,user_041,ws-11,7.0,0,explorer.exe>excel.exe,3.55,2,1,8,0,0,normal
evt_07617,2026-08-24T08:36:48,user_015,ws-15,26.0,0,explorer.exe>chrome.exe,34.39,2,1,8,0,0,normal
evt_07618,2026-08-24T08:37:19,user_058,ws-28,22.0,0,explorer.exe>code.exe>git.exe>ssh.exe,30.41,4,3,8,0,0,normal
evt_07619,2026-08-24T08:44:40,user_044,ws-14,10.0,0,explorer.exe>outlook.exe>winword.exe>wscript.exe>powershell.exe>rundll32.exe,56.69,6,5,8,0,1,macro_malware
evt_07620,2026-08-24T08:44:44,user_027,ws-27,10.0,0,explorer.exe>excel.exe,26.74,2,1,8,0,0,normal
evt_07621,2026-08-24T08:45:50,user_059,ws-29,12.0,0,explorer.exe>excel.exe>mshta.exe>payload.exe,66.01,4,3,8,0,1,macro_malware
evt_07622,2026-08-24T08:53:01,user_028,ws-28,9.0,0,explorer.exe>excel.exe,24.96,2,1,8,0,0,normal
evt_07623,2026-08-24T09:00:08,user_009,ws-19,4.0,0,explorer.exe>code.exe>python.exe,8.32,3,2,9,0,0,normal
evt_07624,2026-08-24T09:00:54,user_027,ws-27,45.0,0,explorer.exe>excel.exe>powershell.exe>cmd.exe>bitsadmin.exe,34.6,5,4,9,0,1,macro_malware
evt_07625,2026-08-24T09:03:07,user_054,ws-24,8.0,0,explorer.exe>outlook.exe>winword.exe>cmd.exe>rundll32.exe,79.11,5,4,9,0,1,macro_malware
evt_07626,2026-08-24T09:04:25,user_008,ws-08,17.0,0,explorer.exe>code.exe>python.exe,20.25,3,2,9,0,0,normal
evt_07627,2026-08-24T09:05:19,user_037,ws-07,18.0,0,explorer.exe>winword.exe,15.09,2,1,9,0,0,normal
evt_07628,2026-08-24T09:05:37,user_044,ws-14,10.0,0,explorer.exe>teams.exe,26.6,2,1,9,0,0,normal
evt_07629,2026-08-24T09:06:54,user_053,ws-23,13.0,0,explorer.exe>chrome.exe,23.31,2,1,9,0,0,normal
evt_07630,2026-08-24T09:08:26,user_027,ws-06,14.0,0,explorer.exe>code.exe>python.exe,19.28,3,2,9,0,0,normal
evt_07631,2026-08-24T09:10:05,user_026,ws-26,25.0,0,services.exe>svchost.exe,40.0,2,1,9,0,0,normal
evt_07632,2026-08-24T09:13:06,user_036,srv-01,19.0,0,explorer.exe>teams.exe,13.17,2,1,9,0,0,normal
evt_07633,2026-08-24T09:13:11,user_015,ws-15,20.0,0,explorer.exe>chrome.exe,27.75,2,1,9,0,0,normal
evt_07634,2026-08-24T09:13:48,user_048,ws-18,16.0,0,explorer.exe>winword.exe,20.38,2,1,9,0,0,normal
evt_07635,2026-08-24T09:15:32,user_010,ws-10,12.0,0,explorer.exe>winword.exe,32.76,2,1,9,0,0,normal
evt_07636,2026-08-24T09:16:54,user_006,ws-06,6.0,0,explorer.exe>winword.exe,17.17,2,1,9,0,0,normal
evt_07637,2026-08-24T09:17:13,user_051,ws-21,13.0,0,explorer.exe>chrome.exe,28.29,2,1,9,0,0,normal
evt_07638,2026-08-24T09:17:19,user_057,ws-27,20.0,0,explorer.exe>code.exe>python.exe,1.0,3,2,9,0,0,normal
evt_07639,2026-08-24T09:19:23,user_041,ws-11,2.0,0,explorer.exe>cmd.exe>python.exe,10.99,3,2,9,0,0,normal
evt_07640,2026-08-24T09:22:58,user_053,ws-23,14.0,0,explorer.exe>teams.exe,32.6,2,1,9,0,0,normal
evt_07641,2026-08-24T09:28:53,user_054,ws-24,7.0,0,explorer.exe>code.exe>node.exe,10.07,3,2,9,0,0,normal
evt_07642,2026-08-24T09:29:43,user_048,srv-09,23.0,1,explorer.exe>chrome.exe,20.38,2,1,9,0,0,normal
evt_07643,2026-08-24T09:33:26,user_023,srv-02,22.0,0,explorer.exe>excel.exe,9.36,2,1,9,0,0,normal
evt_07644,2026-08-24T09:33:46,user_005,ws-05,13.0,0,explorer.exe>teams.exe,16.41,2,1,9,0,0,normal
evt_07645,2026-08-24T09:34:30,user_053,ws-23,26.0,0,services.exe>svchost.exe,40.73,2,1,9,0,0,normal
evt_07646,2026-08-24T09:34:36,user_057,ws-27,21.0,0,services.exe>svchost.exe,23.42,2,1,9,0,0,normal
evt_07647,2026-08-24T09:39:41,user_009,srv-03,272.0,0,explorer.exe>outlook.exe,35.47,2,1,9,0,0,normal
evt_07648,2026-08-24T09:40:42,user_045,ws-15,4.0,0,services.exe>svchost.exe,12.52,2,1,9,0,0,normal
evt_07649,2026-08-24T09:44:22,user_041,ws-11,8.0,0,explorer.exe>outlook.exe,11.34,2,1,9,0,0,normal
evt_07650,2026-08-24T09:45:37,user_059,srv-08,20.0,0,explorer.exe>excel.exe>cmd.exe>powershell.exe>regsvr32.exe,40.65,5,4,9,0,1,macro_malware
evt_07651,2026-08-24T09:48:58,user_009,ws-09,5.0,0,explorer.exe>chrome.exe,13.04,2,1,9,0,0,normal
evt_07652,2026-08-24T09:53:42,user_037,ws-07,12.0,0,explorer.exe>cmd.exe>python.exe,24.44,3,2,9,0,0,normal
evt_07653,2026-08-24T09:54:09,user_051,ws-21,15.0,0,explorer.exe>outlook.exe,22.3,2,1,9,0,0,normal
evt_07654,2026-08-24T10:03:18,user_041,ws-11,7.0,0,explorer.exe>excel.exe,10.57,2,1,10,0,0,normal
evt_07655,2026-08-24T10:04:38,user_017,ws-17,11.0,0,explorer.exe>excel.exe,21.12,2,1,10,0,0,normal
evt_07656,2026-08-24T10:05:37,user_041,srv-02,6.0,0,explorer.exe>code.exe>node.exe,24.1,3,2,10,0,0,normal
evt_07657,2026-08-24T10:06:27,user_032,ws-02,18.0,0,explorer.exe>chrome.exe,25.87,2,1,10,0,0,normal
evt_07658,2026-08-24T10:06:52,user_034,ws-04,22.0,0,services.exe>svchost.exe,16.16,2,1,10,0,0,normal
evt_07659,2026-08-24T10:10:58,user_053,srv-04,19.0,0,explorer.exe>code.exe>git.exe>ssh.exe,28.23,4,3,10,0,0,normal
evt_07660,2026-08-24T10:15:14,user_033,ws-03,15.0,0,explorer.exe>excel.exe,24.7,2,1,10,0,0,normal
evt_07661,2026-08-24T10:17:45,user_004,ws-16,10.0,0,explorer.exe>winword.exe,21.55,2,1,10,0,0,normal
evt_07662,2026-08-24T10:18:56,user_041,ws-11,7.0,0,explorer.exe>chrome.exe,13.88,2,1,10,0,0,normal
evt_07663,2026-08-24T10:21:57,user_048,ws-18,26.0,0,explorer.exe>winword.exe,35.77,2,1,10,0,0,normal
evt_07664,2026-08-24T10:24:13,user_049,srv-07,14.0,0,explorer.exe>chrome.exe,30.61,2,1,10,0,0,normal
evt_07665,2026-08-24T10:24:28,user_055,ws-25,0.0,0,explorer.exe>chrome.exe,28.52,2,1,10,0,0,normal
evt_07666,2026-08-24T10:25:45,user_055,ws-25,2.0,0,explorer.exe>code.exe>python.exe,18.85,3,2,10,0,0,normal
evt_07667,2026-08-24T10:26:36,user_008,ws-08,9.0,0,explorer.exe>code.exe>python.exe,12.44,3,2,10,0,0,normal
evt_07668,2026-08-24T10:26:40,user_051,ws-05,15.0,0,explorer.exe>teams.exe,29.97,2,1,10,0,0,normal
evt_07669,2026-08-24T10:27:08,user_001,ws-01,15.0,0,explorer.exe>chrome.exe,10.2,2,1,10,0,0,normal
evt_07670,2026-08-24T10:28:56,user_048,ws-18,17.0,0,explorer.exe>chrome.exe,30.66,2,1,10,0,0,normal
evt_07671,2026-08-24T10:29:42,user_038,ws-08,10.0,0,services.exe>svchost.exe,30.48,2,1,10,0,0,normal
evt_07672,2026-08-24T10:30:40,user_058,ws-28,9.0,0,explorer.exe>winword.exe,26.75,2,1,10,0,0,normal
evt_07673,2026-08-24T10:31:34,user_028,srv-09,24.0,0,explorer.exe>chrome.exe,21.45,2,1,10,0,0,normal
evt_07674,2026-08-24T10:31:48,user_042,ws-12,12.0,0,explorer.exe>chrome.exe,33.78,2,1,10,0,0,normal
evt_07675,2026-08-24T10:32:03,user_048,ws-18,18.0,0,explorer.exe>excel.exe,20.44,2,1,10,0,0,normal
evt_07676,2026-08-24T10:32:38,user_015,ws-15,24.0,0,explorer.exe>excel.exe,39.22,2,1,10,0,0,normal
evt_07677,2026-08-24T10:37:08,user_024,ws-24,18.0,0,explorer.exe>cmd.exe>python.exe,18.51,3,2,10,0,0,normal
evt_07678,2026-08-24T10:41:35,user_016,ws-16,23.0,1,explorer.exe>chrome.exe,24.64,2,1,10,0,0,normal
evt_07679,2026-08-24T10:46:08,user_048,ws-18,15.0,0,explorer.exe>code.exe>python.exe,30.26,3,2,10,0,0,normal
evt_07680,2026-08-24T10:48:22,user_024,ws-24,32.0,0,explorer.exe>excel.exe>powershell.exe>cmd.exe>certutil.exe,62.03,5,4,10,0,1,macro_malware
evt_07681,2026-08-24T10:48:46,user_008,srv-07,24.0,0,explorer.exe>cmd.exe>python.exe,9.36,3,2,10,0,0,normal
evt_07682,2026-08-24T10:49:07,user_051,ws-21,14.0,0,explorer.exe>code.exe>node.exe,32.83,3,2,10,0,0,normal
evt_07683,2026-08-24T10:49:11,user_022,ws-22,4.0,0,explorer.exe>code.exe>python.exe,3.49,3,2,10,0,0,normal
evt_07684,2026-08-24T10:50:18,user_016,ws-16,25.0,0,explorer.exe>code.exe>python.exe,28.64,3,2,10,0,0,normal
evt_07685,2026-08-24T10:50:31,user_046,ws-16,8.0,0,explorer.exe>excel.exe,13.13,2,1,10,0,0,normal
evt_07686,2026-08-24T10:53:05,user_033,ws-03,20.0,0,explorer.exe>chrome.exe,15.42,2,1,10,0,0,normal
evt_07687,2026-08-24T10:54:50,user_017,ws-17,12.0,0,explorer.exe>teams.exe,28.32,2,1,10,0,0,normal
